Iteration 199, D_loss = 0.0000,G_loss = 24.7362,train acc = 0.8248, test acc = 0.8403,best acc = 0.8715,lr = 0.00020000 
Iteration 200, D_loss = 1.6876,G_loss = 0.0000,train acc = 0.8064, test acc = 0.8333,best acc = 0.8715,lr = 0.00020000 
Iteration 201, D_loss = 1.2143,G_loss = 0.0000,train acc = 0.8352, test acc = 0.8333,best acc = 0.8715,lr = 0.00020000 
Iteration 202, D_loss = 1.2246,G_loss = 0.0000,train acc = 0.7322, test acc = 0.8333,best acc = 0.8715,lr = 0.00020000 
Iteration 203, D_loss = 1.2103,G_loss = 0.0000,train acc = 0.8082, test acc = 0.8333,best acc = 0.8715,lr = 0.00020000 
Iteration 204, D_loss = 1.1858,G_loss = 0.0000,train acc = 0.8033, test acc = 0.8333,best acc = 0.8715,lr = 0.00020000 
Iteration 205, D_loss = 1.1727,G_loss = 0.0000,train acc = 0.8352, test acc = 0.8333,best acc = 0.8715,lr = 0.00020000 
Iteration 206, D_loss = 1.1723,G_loss = 0.0000,train acc = 0.8388, test acc = 0.8333,best acc = 0.8715,lr = 0.00020000 
Iteration 207, D_loss = 1.1789,G_loss = 0.0000,train acc = 0.7966, test acc = 0.8333,best acc = 0.8715,lr = 0.00020000 
Iteration 208, D_loss = 1.1773,G_loss = 0.0000,train acc = 0.8027, test acc = 0.8333,best acc = 0.8715,lr = 0.00020000 
Iteration 209, D_loss = 1.1560,G_loss = 0.0000,train acc = 0.8585, test acc = 0.8333,best acc = 0.8715,lr = 0.00020000 
Iteration 210, D_loss = 1.1567,G_loss = 0.0000,train acc = 0.8578, test acc = 0.8368,best acc = 0.8715,lr = 0.00020000 
Iteration 211, D_loss = 1.1613,G_loss = 0.0000,train acc = 0.8327, test acc = 0.8333,best acc = 0.8715,lr = 0.00020000 
Iteration 212, D_loss = 1.1654,G_loss = 0.0000,train acc = 0.8199, test acc = 0.8333,best acc = 0.8715,lr = 0.00020000 
Iteration 213, D_loss = 1.1629,G_loss = 0.0000,train acc = 0.8407, test acc = 0.8333,best acc = 0.8715,lr = 0.00020000 
Iteration 214, D_loss = 1.1257,G_loss = 0.0000,train acc = 0.8346, test acc = 0.8576,best acc = 0.8715,lr = 0.00020000 
Iteration 215, D_loss = 1.0947,G_loss = 0.0000,train acc = 0.8627, test acc = 0.8542,best acc = 0.8715,lr = 0.00020000 
Iteration 216, D_loss = 1.1329,G_loss = 0.0000,train acc = 0.8431, test acc = 0.8715,best acc = 0.8715,lr = 0.00020000 
Iteration 217, D_loss = 1.0697,G_loss = 0.0000,train acc = 0.8413, test acc = 0.8750,best acc = 0.8750,lr = 0.00020000 
Iteration 218, D_loss = 0.9929,G_loss = 0.0000,train acc = 0.8517, test acc = 0.8750,best acc = 0.8750,lr = 0.00020000 
Iteration 219, D_loss = 1.0419,G_loss = 0.0000,train acc = 0.8566, test acc = 0.8507,best acc = 0.8750,lr = 0.00020000 
Iteration 220, D_loss = 0.9689,G_loss = 0.0000,train acc = 0.8744, test acc = 0.8715,best acc = 0.8750,lr = 0.00020000 
Iteration 221, D_loss = 0.9814,G_loss = 0.0000,train acc = 0.8634, test acc = 0.8924,best acc = 0.8924,lr = 0.00020000 
Iteration 222, D_loss = 0.9571,G_loss = 0.0000,train acc = 0.8744, test acc = 0.9028,best acc = 0.9028,lr = 0.00020000 
Iteration 223, D_loss = 0.9262,G_loss = 0.0000,train acc = 0.8585, test acc = 0.8160,best acc = 0.9028,lr = 0.00020000 
Iteration 224, D_loss = 0.9139,G_loss = 0.0000,train acc = 0.8591, test acc = 0.8819,best acc = 0.9028,lr = 0.00020000 
Iteration 225, D_loss = 0.9287,G_loss = 0.0000,train acc = 0.8676, test acc = 0.8438,best acc = 0.9028,lr = 0.00020000 
Iteration 226, D_loss = 0.9256,G_loss = 0.0000,train acc = 0.8664, test acc = 0.8611,best acc = 0.9028,lr = 0.00020000 
Iteration 227, D_loss = 0.9403,G_loss = 0.0000,train acc = 0.8615, test acc = 0.9201,best acc = 0.9201,lr = 0.00020000 
Iteration 228, D_loss = 0.9572,G_loss = 0.0000,train acc = 0.8719, test acc = 0.8542,best acc = 0.9201,lr = 0.00020000 
Iteration 229, D_loss = 0.9393,G_loss = 0.0000,train acc = 0.8627, test acc = 0.8785,best acc = 0.9201,lr = 0.00020000 
Iteration 230, D_loss = 0.9042,G_loss = 0.0000,train acc = 0.8603, test acc = 0.8889,best acc = 0.9201,lr = 0.00020000 
Iteration 231, D_loss = 0.9294,G_loss = 0.0000,train acc = 0.8670, test acc = 0.8646,best acc = 0.9201,lr = 0.00020000 
Iteration 232, D_loss = 0.9269,G_loss = 0.0000,train acc = 0.8542, test acc = 0.8472,best acc = 0.9201,lr = 0.00020000 
Iteration 233, D_loss = 0.9108,G_loss = 0.0000,train acc = 0.8554, test acc = 0.8472,best acc = 0.9201,lr = 0.00020000 
Iteration 234, D_loss = 0.9101,G_loss = 0.0000,train acc = 0.8732, test acc = 0.8542,best acc = 0.9201,lr = 0.00020000 
Iteration 235, D_loss = 0.9175,G_loss = 0.0000,train acc = 0.8689, test acc = 0.9306,best acc = 0.9306,lr = 0.00020000 
Iteration 236, D_loss = 0.9147,G_loss = 0.0000,train acc = 0.8732, test acc = 0.8576,best acc = 0.9306,lr = 0.00020000 
Iteration 237, D_loss = 0.9221,G_loss = 0.0000,train acc = 0.8854, test acc = 0.8681,best acc = 0.9306,lr = 0.00020000 
Iteration 238, D_loss = 0.9307,G_loss = 0.0000,train acc = 0.8854, test acc = 0.8715,best acc = 0.9306,lr = 0.00020000 
Iteration 239, D_loss = 0.9210,G_loss = 0.0000,train acc = 0.8744, test acc = 0.8785,best acc = 0.9306,lr = 0.00020000 
Iteration 240, D_loss = 0.9595,G_loss = 0.0000,train acc = 0.8591, test acc = 0.8889,best acc = 0.9306,lr = 0.00020000 
Iteration 241, D_loss = 0.9480,G_loss = 0.0000,train acc = 0.8548, test acc = 0.8750,best acc = 0.9306,lr = 0.00020000 
Iteration 242, D_loss = 0.9298,G_loss = 0.0000,train acc = 0.8621, test acc = 0.8611,best acc = 0.9306,lr = 0.00020000 
Iteration 243, D_loss = 0.9582,G_loss = 0.0000,train acc = 0.8732, test acc = 0.8819,best acc = 0.9306,lr = 0.00020000 
Iteration 244, D_loss = 0.9221,G_loss = 0.0000,train acc = 0.8585, test acc = 0.8958,best acc = 0.9306,lr = 0.00020000 
Iteration 245, D_loss = 0.9032,G_loss = 0.0000,train acc = 0.8621, test acc = 0.9201,best acc = 0.9306,lr = 0.00020000 
Iteration 246, D_loss = 0.8970,G_loss = 0.0000,train acc = 0.8787, test acc = 0.8646,best acc = 0.9306,lr = 0.00020000 
Iteration 247, D_loss = 0.8879,G_loss = 0.0000,train acc = 0.8805, test acc = 0.8681,best acc = 0.9306,lr = 0.00020000 
Iteration 248, D_loss = 0.8804,G_loss = 0.0000,train acc = 0.8701, test acc = 0.8681,best acc = 0.9306,lr = 0.00020000 
Iteration 249, D_loss = 0.8881,G_loss = 0.0000,train acc = 0.8744, test acc = 0.8750,best acc = 0.9306,lr = 0.00020000 
Iteration 250, D_loss = 0.8638,G_loss = 0.0000,train acc = 0.8707, test acc = 0.8542,best acc = 0.9306,lr = 0.00020000 
Iteration 251, D_loss = 0.8645,G_loss = 0.0000,train acc = 0.8707, test acc = 0.8889,best acc = 0.9306,lr = 0.00020000 
Iteration 252, D_loss = 0.8406,G_loss = 0.0000,train acc = 0.8817, test acc = 0.8785,best acc = 0.9306,lr = 0.00020000 
Iteration 253, D_loss = 0.8701,G_loss = 0.0000,train acc = 0.8689, test acc = 0.8507,best acc = 0.9306,lr = 0.00020000 
Iteration 254, D_loss = 0.8957,G_loss = 0.0000,train acc = 0.8842, test acc = 0.8646,best acc = 0.9306,lr = 0.00020000 
Iteration 255, D_loss = 0.8767,G_loss = 0.0000,train acc = 0.8750, test acc = 0.8819,best acc = 0.9306,lr = 0.00020000 
Iteration 256, D_loss = 0.8745,G_loss = 0.0000,train acc = 0.8934, test acc = 0.8507,best acc = 0.9306,lr = 0.00020000 
Iteration 257, D_loss = 0.8650,G_loss = 0.0000,train acc = 0.8676, test acc = 0.8958,best acc = 0.9306,lr = 0.00020000 
Iteration 258, D_loss = 0.8742,G_loss = 0.0000,train acc = 0.8676, test acc = 0.8854,best acc = 0.9306,lr = 0.00020000 
Iteration 259, D_loss = 0.9666,G_loss = 0.0000,train acc = 0.8370, test acc = 0.8229,best acc = 0.9306,lr = 0.00020000 
Iteration 260, D_loss = 0.8710,G_loss = 0.0000,train acc = 0.8597, test acc = 0.8715,best acc = 0.9306,lr = 0.00020000 
Iteration 261, D_loss = 0.9125,G_loss = 0.0000,train acc = 0.8609, test acc = 0.8819,best acc = 0.9306,lr = 0.00020000 
Iteration 262, D_loss = 0.8658,G_loss = 0.0000,train acc = 0.8762, test acc = 0.9340,best acc = 0.9340,lr = 0.00020000 
Iteration 263, D_loss = 0.8954,G_loss = 0.0000,train acc = 0.8713, test acc = 0.8333,best acc = 0.9340,lr = 0.00020000 
Iteration 264, D_loss = 0.9136,G_loss = 0.0000,train acc = 0.8646, test acc = 0.8715,best acc = 0.9340,lr = 0.00020000 
Iteration 265, D_loss = 0.9442,G_loss = 0.0000,train acc = 0.8848, test acc = 0.8750,best acc = 0.9340,lr = 0.00020000 
Iteration 266, D_loss = 0.9975,G_loss = 0.0000,train acc = 0.8438, test acc = 0.9132,best acc = 0.9340,lr = 0.00020000 
Iteration 267, D_loss = 1.0961,G_loss = 0.0000,train acc = 0.8321, test acc = 0.8333,best acc = 0.9340,lr = 0.00020000 
Iteration 268, D_loss = 1.0880,G_loss = 0.0000,train acc = 0.8168, test acc = 0.8854,best acc = 0.9340,lr = 0.00020000 
Iteration 269, D_loss = 0.9704,G_loss = 0.0000,train acc = 0.8744, test acc = 0.8576,best acc = 0.9340,lr = 0.00020000 
Iteration 270, D_loss = 0.9450,G_loss = 0.0000,train acc = 0.8621, test acc = 0.8611,best acc = 0.9340,lr = 0.00020000 
Iteration 271, D_loss = 0.8973,G_loss = 0.0000,train acc = 0.8805, test acc = 0.8854,best acc = 0.9340,lr = 0.00020000 
Iteration 272, D_loss = 1.0080,G_loss = 0.0000,train acc = 0.8425, test acc = 0.8611,best acc = 0.9340,lr = 0.00020000 
Iteration 273, D_loss = 0.9500,G_loss = 0.0000,train acc = 0.8670, test acc = 0.8299,best acc = 0.9340,lr = 0.00020000 
Iteration 274, D_loss = 0.9294,G_loss = 0.0000,train acc = 0.8609, test acc = 0.8785,best acc = 0.9340,lr = 0.00020000 
Iteration 275, D_loss = 0.9121,G_loss = 0.0000,train acc = 0.8517, test acc = 0.8646,best acc = 0.9340,lr = 0.00020000 
Iteration 276, D_loss = 0.9415,G_loss = 0.0000,train acc = 0.8621, test acc = 0.8750,best acc = 0.9340,lr = 0.00020000 
Iteration 277, D_loss = 0.9051,G_loss = 0.0000,train acc = 0.8683, test acc = 0.8542,best acc = 0.9340,lr = 0.00020000 
Iteration 278, D_loss = 0.9116,G_loss = 0.0000,train acc = 0.8578, test acc = 0.8924,best acc = 0.9340,lr = 0.00020000 
Iteration 279, D_loss = 0.9402,G_loss = 0.0000,train acc = 0.8640, test acc = 0.8924,best acc = 0.9340,lr = 0.00020000 
Iteration 280, D_loss = 0.9979,G_loss = 0.0000,train acc = 0.8487, test acc = 0.8785,best acc = 0.9340,lr = 0.00020000 
Iteration 281, D_loss = 1.0474,G_loss = 0.0000,train acc = 0.8431, test acc = 0.8403,best acc = 0.9340,lr = 0.00020000 
Iteration 282, D_loss = 0.9819,G_loss = 0.0000,train acc = 0.8725, test acc = 0.8646,best acc = 0.9340,lr = 0.00020000 
Iteration 283, D_loss = 0.9290,G_loss = 0.0000,train acc = 0.8909, test acc = 0.8819,best acc = 0.9340,lr = 0.00020000 
Iteration 284, D_loss = 0.9195,G_loss = 0.0000,train acc = 0.8627, test acc = 0.8542,best acc = 0.9340,lr = 0.00020000 
Iteration 285, D_loss = 0.9347,G_loss = 0.0000,train acc = 0.8585, test acc = 0.8403,best acc = 0.9340,lr = 0.00020000 
Iteration 286, D_loss = 0.9521,G_loss = 0.0000,train acc = 0.8676, test acc = 0.8611,best acc = 0.9340,lr = 0.00020000 
Iteration 287, D_loss = 0.9446,G_loss = 0.0000,train acc = 0.8762, test acc = 0.8750,best acc = 0.9340,lr = 0.00020000 
Iteration 288, D_loss = 0.9274,G_loss = 0.0000,train acc = 0.8591, test acc = 0.8438,best acc = 0.9340,lr = 0.00020000 
Iteration 289, D_loss = 0.9049,G_loss = 0.0000,train acc = 0.8793, test acc = 0.8785,best acc = 0.9340,lr = 0.00020000 
Iteration 290, D_loss = 0.8842,G_loss = 0.0000,train acc = 0.8744, test acc = 0.8507,best acc = 0.9340,lr = 0.00020000 
Iteration 291, D_loss = 0.8589,G_loss = 0.0000,train acc = 0.8854, test acc = 0.8785,best acc = 0.9340,lr = 0.00020000 
Iteration 292, D_loss = 0.8966,G_loss = 0.0000,train acc = 0.8646, test acc = 0.8333,best acc = 0.9340,lr = 0.00020000 
Iteration 293, D_loss = 0.9041,G_loss = 0.0000,train acc = 0.8603, test acc = 0.8785,best acc = 0.9340,lr = 0.00020000 
Iteration 294, D_loss = 0.8737,G_loss = 0.0000,train acc = 0.8817, test acc = 0.8542,best acc = 0.9340,lr = 0.00020000 
Iteration 295, D_loss = 0.8751,G_loss = 0.0000,train acc = 0.8775, test acc = 0.8854,best acc = 0.9340,lr = 0.00020000 
Iteration 296, D_loss = 0.8854,G_loss = 0.0000,train acc = 0.8793, test acc = 0.9236,best acc = 0.9340,lr = 0.00020000 
Iteration 297, D_loss = 0.8967,G_loss = 0.0000,train acc = 0.8811, test acc = 0.8715,best acc = 0.9340,lr = 0.00020000 
Iteration 298, D_loss = 0.8789,G_loss = 0.0000,train acc = 0.8621, test acc = 0.9271,best acc = 0.9340,lr = 0.00020000 
Iteration 299, D_loss = 0.8658,G_loss = 0.0000,train acc = 0.8732, test acc = 0.8924,best acc = 0.9340,lr = 0.00020000 
Iteration 300, D_loss = 0.8663,G_loss = 0.0000,train acc = 0.8915, test acc = 0.8229,best acc = 0.9340,lr = 0.00002000 
Iteration 301, D_loss = 0.8705,G_loss = 0.0000,train acc = 0.8695, test acc = 0.8611,best acc = 0.9340,lr = 0.00002000 
Iteration 302, D_loss = 0.8628,G_loss = 0.0000,train acc = 0.8615, test acc = 0.8611,best acc = 0.9340,lr = 0.00002000 
Iteration 303, D_loss = 0.8520,G_loss = 0.0000,train acc = 0.8634, test acc = 0.8368,best acc = 0.9340,lr = 0.00002000 
Iteration 304, D_loss = 0.8669,G_loss = 0.0000,train acc = 0.8725, test acc = 0.8611,best acc = 0.9340,lr = 0.00002000 
Iteration 305, D_loss = 0.8514,G_loss = 0.0000,train acc = 0.8689, test acc = 0.8681,best acc = 0.9340,lr = 0.00002000 
Iteration 306, D_loss = 0.8601,G_loss = 0.0000,train acc = 0.8615, test acc = 0.8507,best acc = 0.9340,lr = 0.00002000 
Iteration 307, D_loss = 0.8596,G_loss = 0.0000,train acc = 0.8787, test acc = 0.8819,best acc = 0.9340,lr = 0.00002000 
Iteration 308, D_loss = 0.8671,G_loss = 0.0000,train acc = 0.8817, test acc = 0.8507,best acc = 0.9340,lr = 0.00002000 
Iteration 309, D_loss = 0.8523,G_loss = 0.0000,train acc = 0.8762, test acc = 0.8750,best acc = 0.9340,lr = 0.00002000 
Iteration 310, D_loss = 0.8354,G_loss = 0.0000,train acc = 0.8738, test acc = 0.8924,best acc = 0.9340,lr = 0.00002000 
Iteration 311, D_loss = 0.8707,G_loss = 0.0000,train acc = 0.8719, test acc = 0.8924,best acc = 0.9340,lr = 0.00002000 
Iteration 312, D_loss = 0.8644,G_loss = 0.0000,train acc = 0.8695, test acc = 0.8993,best acc = 0.9340,lr = 0.00002000 
Iteration 313, D_loss = 0.8395,G_loss = 0.0000,train acc = 0.8664, test acc = 0.8646,best acc = 0.9340,lr = 0.00002000 
Iteration 314, D_loss = 0.8641,G_loss = 0.0000,train acc = 0.9032, test acc = 0.8576,best acc = 0.9340,lr = 0.00002000 
Iteration 315, D_loss = 0.8538,G_loss = 0.0000,train acc = 0.8707, test acc = 0.9201,best acc = 0.9340,lr = 0.00002000 
Iteration 316, D_loss = 0.8326,G_loss = 0.0000,train acc = 0.8744, test acc = 0.8438,best acc = 0.9340,lr = 0.00002000 
Iteration 317, D_loss = 0.8441,G_loss = 0.0000,train acc = 0.8934, test acc = 0.8854,best acc = 0.9340,lr = 0.00002000 
Iteration 318, D_loss = 0.8385,G_loss = 0.0000,train acc = 0.8615, test acc = 0.8576,best acc = 0.9340,lr = 0.00002000 
Iteration 319, D_loss = 0.8610,G_loss = 0.0000,train acc = 0.8891, test acc = 0.9028,best acc = 0.9340,lr = 0.00002000 
Iteration 320, D_loss = 0.8413,G_loss = 0.0000,train acc = 0.8554, test acc = 0.8611,best acc = 0.9340,lr = 0.00002000 
Iteration 321, D_loss = 0.8596,G_loss = 0.0000,train acc = 0.8658, test acc = 0.8750,best acc = 0.9340,lr = 0.00002000 
Iteration 322, D_loss = 0.8572,G_loss = 0.0000,train acc = 0.8676, test acc = 0.8819,best acc = 0.9340,lr = 0.00002000 
Iteration 323, D_loss = 0.8384,G_loss = 0.0000,train acc = 0.8793, test acc = 0.8542,best acc = 0.9340,lr = 0.00002000 
Iteration 324, D_loss = 0.8419,G_loss = 0.0000,train acc = 0.8676, test acc = 0.8715,best acc = 0.9340,lr = 0.00002000 
Iteration 325, D_loss = 0.8494,G_loss = 0.0000,train acc = 0.8566, test acc = 0.8924,best acc = 0.9340,lr = 0.00002000 
Iteration 326, D_loss = 0.8289,G_loss = 0.0000,train acc = 0.8866, test acc = 0.9062,best acc = 0.9340,lr = 0.00002000 
Iteration 327, D_loss = 0.8379,G_loss = 0.0000,train acc = 0.8621, test acc = 0.8646,best acc = 0.9340,lr = 0.00002000 
Iteration 328, D_loss = 0.8305,G_loss = 0.0000,train acc = 0.8627, test acc = 0.9271,best acc = 0.9340,lr = 0.00002000 
Iteration 329, D_loss = 0.8441,G_loss = 0.0000,train acc = 0.8738, test acc = 0.9653,best acc = 0.9653,lr = 0.00002000 
Iteration 330, D_loss = 0.8378,G_loss = 0.0000,train acc = 0.8805, test acc = 0.8819,best acc = 0.9653,lr = 0.00002000 
Iteration 331, D_loss = 0.8426,G_loss = 0.0000,train acc = 0.8707, test acc = 0.9097,best acc = 0.9653,lr = 0.00002000 
Iteration 332, D_loss = 0.8385,G_loss = 0.0000,train acc = 0.8799, test acc = 0.8299,best acc = 0.9653,lr = 0.00002000 
Iteration 333, D_loss = 0.8531,G_loss = 0.0000,train acc = 0.8621, test acc = 0.8299,best acc = 0.9653,lr = 0.00002000 
Iteration 334, D_loss = 0.8245,G_loss = 0.0000,train acc = 0.8732, test acc = 0.8507,best acc = 0.9653,lr = 0.00002000 
Iteration 335, D_loss = 0.8341,G_loss = 0.0000,train acc = 0.8756, test acc = 0.8854,best acc = 0.9653,lr = 0.00002000 
Iteration 336, D_loss = 0.8326,G_loss = 0.0000,train acc = 0.8670, test acc = 0.8715,best acc = 0.9653,lr = 0.00002000 
Iteration 337, D_loss = 0.8370,G_loss = 0.0000,train acc = 0.8842, test acc = 0.8819,best acc = 0.9653,lr = 0.00002000 
Iteration 338, D_loss = 0.8446,G_loss = 0.0000,train acc = 0.8566, test acc = 0.8854,best acc = 0.9653,lr = 0.00002000 
Iteration 339, D_loss = 0.8156,G_loss = 0.0000,train acc = 0.8762, test acc = 0.8507,best acc = 0.9653,lr = 0.00002000 
Iteration 340, D_loss = 0.8208,G_loss = 0.0000,train acc = 0.8775, test acc = 0.8646,best acc = 0.9653,lr = 0.00002000 
Iteration 341, D_loss = 0.8503,G_loss = 0.0000,train acc = 0.8689, test acc = 0.9132,best acc = 0.9653,lr = 0.00002000 
Iteration 342, D_loss = 0.8371,G_loss = 0.0000,train acc = 0.8603, test acc = 0.9132,best acc = 0.9653,lr = 0.00002000 
Iteration 343, D_loss = 0.8381,G_loss = 0.0000,train acc = 0.8799, test acc = 0.8507,best acc = 0.9653,lr = 0.00002000 
Iteration 344, D_loss = 0.8432,G_loss = 0.0000,train acc = 0.8830, test acc = 0.8819,best acc = 0.9653,lr = 0.00002000 
Iteration 345, D_loss = 0.8260,G_loss = 0.0000,train acc = 0.8713, test acc = 0.8646,best acc = 0.9653,lr = 0.00002000 
Iteration 346, D_loss = 0.8497,G_loss = 0.0000,train acc = 0.8615, test acc = 0.8889,best acc = 0.9653,lr = 0.00002000 
Iteration 347, D_loss = 0.8363,G_loss = 0.0000,train acc = 0.8585, test acc = 0.9062,best acc = 0.9653,lr = 0.00002000 
Iteration 348, D_loss = 0.8256,G_loss = 0.0000,train acc = 0.8879, test acc = 0.9097,best acc = 0.9653,lr = 0.00002000 
Iteration 349, D_loss = 0.8291,G_loss = 0.0000,train acc = 0.8909, test acc = 0.9028,best acc = 0.9653,lr = 0.00002000 
Iteration 350, D_loss = 0.8326,G_loss = 0.0000,train acc = 0.8719, test acc = 0.8819,best acc = 0.9653,lr = 0.00002000 
Iteration 351, D_loss = 0.8298,G_loss = 0.0000,train acc = 0.8597, test acc = 0.8819,best acc = 0.9653,lr = 0.00002000 
Iteration 352, D_loss = 0.8042,G_loss = 0.0000,train acc = 0.8689, test acc = 0.8438,best acc = 0.9653,lr = 0.00002000 
Iteration 353, D_loss = 0.8303,G_loss = 0.0000,train acc = 0.8664, test acc = 0.8542,best acc = 0.9653,lr = 0.00002000 
Iteration 354, D_loss = 0.8324,G_loss = 0.0000,train acc = 0.8701, test acc = 0.8472,best acc = 0.9653,lr = 0.00002000 
Iteration 355, D_loss = 0.8329,G_loss = 0.0000,train acc = 0.8658, test acc = 0.9028,best acc = 0.9653,lr = 0.00002000 
Iteration 356, D_loss = 0.8294,G_loss = 0.0000,train acc = 0.8646, test acc = 0.8889,best acc = 0.9653,lr = 0.00002000 
Iteration 357, D_loss = 0.8279,G_loss = 0.0000,train acc = 0.8560, test acc = 0.8194,best acc = 0.9653,lr = 0.00002000 
Iteration 358, D_loss = 0.8241,G_loss = 0.0000,train acc = 0.8609, test acc = 0.8646,best acc = 0.9653,lr = 0.00002000 
Iteration 359, D_loss = 0.8312,G_loss = 0.0000,train acc = 0.8866, test acc = 0.8646,best acc = 0.9653,lr = 0.00002000 
Iteration 360, D_loss = 0.8408,G_loss = 0.0000,train acc = 0.8646, test acc = 0.8646,best acc = 0.9653,lr = 0.00002000 
Iteration 361, D_loss = 0.8281,G_loss = 0.0000,train acc = 0.8922, test acc = 0.8924,best acc = 0.9653,lr = 0.00002000 
Iteration 362, D_loss = 0.8268,G_loss = 0.0000,train acc = 0.8738, test acc = 0.8819,best acc = 0.9653,lr = 0.00002000 
Iteration 363, D_loss = 0.8151,G_loss = 0.0000,train acc = 0.8609, test acc = 0.8611,best acc = 0.9653,lr = 0.00002000 
Iteration 364, D_loss = 0.8440,G_loss = 0.0000,train acc = 0.8744, test acc = 0.8785,best acc = 0.9653,lr = 0.00002000 
Iteration 365, D_loss = 0.8336,G_loss = 0.0000,train acc = 0.8676, test acc = 0.8438,best acc = 0.9653,lr = 0.00002000 
Iteration 366, D_loss = 0.8294,G_loss = 0.0000,train acc = 0.8732, test acc = 0.8958,best acc = 0.9653,lr = 0.00002000 
Iteration 367, D_loss = 0.8200,G_loss = 0.0000,train acc = 0.8860, test acc = 0.8819,best acc = 0.9653,lr = 0.00002000 
Iteration 368, D_loss = 0.8285,G_loss = 0.0000,train acc = 0.8964, test acc = 0.8785,best acc = 0.9653,lr = 0.00002000 
Iteration 369, D_loss = 0.8228,G_loss = 0.0000,train acc = 0.8879, test acc = 0.8750,best acc = 0.9653,lr = 0.00002000 
Iteration 370, D_loss = 0.8162,G_loss = 0.0000,train acc = 0.8725, test acc = 0.8819,best acc = 0.9653,lr = 0.00002000 
Iteration 371, D_loss = 0.8159,G_loss = 0.0000,train acc = 0.8676, test acc = 0.8924,best acc = 0.9653,lr = 0.00002000 
Iteration 372, D_loss = 0.8140,G_loss = 0.0000,train acc = 0.8585, test acc = 0.9028,best acc = 0.9653,lr = 0.00002000 
Iteration 373, D_loss = 0.8070,G_loss = 0.0000,train acc = 0.8725, test acc = 0.9028,best acc = 0.9653,lr = 0.00002000 
Iteration 374, D_loss = 0.8133,G_loss = 0.0000,train acc = 0.8768, test acc = 0.8785,best acc = 0.9653,lr = 0.00002000 
Iteration 375, D_loss = 0.7993,G_loss = 0.0000,train acc = 0.8621, test acc = 0.8681,best acc = 0.9653,lr = 0.00002000 
Iteration 376, D_loss = 0.8003,G_loss = 0.0000,train acc = 0.8787, test acc = 0.8750,best acc = 0.9653,lr = 0.00002000 
Iteration 377, D_loss = 0.8135,G_loss = 0.0000,train acc = 0.8603, test acc = 0.9375,best acc = 0.9653,lr = 0.00002000 
Iteration 378, D_loss = 0.8129,G_loss = 0.0000,train acc = 0.8701, test acc = 0.8750,best acc = 0.9653,lr = 0.00002000 
Iteration 379, D_loss = 0.8173,G_loss = 0.0000,train acc = 0.8824, test acc = 0.9444,best acc = 0.9653,lr = 0.00002000 
Iteration 380, D_loss = 0.8165,G_loss = 0.0000,train acc = 0.8670, test acc = 0.8715,best acc = 0.9653,lr = 0.00002000 
Iteration 381, D_loss = 0.7995,G_loss = 0.0000,train acc = 0.8683, test acc = 0.8785,best acc = 0.9653,lr = 0.00002000 
Iteration 382, D_loss = 0.8147,G_loss = 0.0000,train acc = 0.8830, test acc = 0.8819,best acc = 0.9653,lr = 0.00002000 
Iteration 383, D_loss = 0.8205,G_loss = 0.0000,train acc = 0.8646, test acc = 0.8924,best acc = 0.9653,lr = 0.00002000 
Iteration 384, D_loss = 0.7976,G_loss = 0.0000,train acc = 0.8756, test acc = 0.8403,best acc = 0.9653,lr = 0.00002000 
Iteration 385, D_loss = 0.8247,G_loss = 0.0000,train acc = 0.8701, test acc = 0.9514,best acc = 0.9653,lr = 0.00002000 
Iteration 386, D_loss = 0.8131,G_loss = 0.0000,train acc = 0.8817, test acc = 0.8576,best acc = 0.9653,lr = 0.00002000 
Iteration 387, D_loss = 0.8177,G_loss = 0.0000,train acc = 0.8873, test acc = 0.8472,best acc = 0.9653,lr = 0.00002000 
Iteration 388, D_loss = 0.7857,G_loss = 0.0000,train acc = 0.8836, test acc = 0.8819,best acc = 0.9653,lr = 0.00002000 
Iteration 389, D_loss = 0.7941,G_loss = 0.0000,train acc = 0.8934, test acc = 0.8646,best acc = 0.9653,lr = 0.00002000 
Iteration 390, D_loss = 0.8212,G_loss = 0.0000,train acc = 0.8781, test acc = 0.8854,best acc = 0.9653,lr = 0.00002000 
Iteration 391, D_loss = 0.7997,G_loss = 0.0000,train acc = 0.8848, test acc = 0.9236,best acc = 0.9653,lr = 0.00002000 
Iteration 392, D_loss = 0.8041,G_loss = 0.0000,train acc = 0.8891, test acc = 0.8646,best acc = 0.9653,lr = 0.00002000 
Iteration 393, D_loss = 0.8128,G_loss = 0.0000,train acc = 0.8585, test acc = 0.8368,best acc = 0.9653,lr = 0.00002000 
Iteration 394, D_loss = 0.8032,G_loss = 0.0000,train acc = 0.8750, test acc = 0.8854,best acc = 0.9653,lr = 0.00002000 
Iteration 395, D_loss = 0.8091,G_loss = 0.0000,train acc = 0.8836, test acc = 0.8368,best acc = 0.9653,lr = 0.00002000 
Iteration 396, D_loss = 0.8196,G_loss = 0.0000,train acc = 0.8652, test acc = 0.8576,best acc = 0.9653,lr = 0.00002000 
Iteration 397, D_loss = 0.8169,G_loss = 0.0000,train acc = 0.8725, test acc = 0.8785,best acc = 0.9653,lr = 0.00002000 
Iteration 398, D_loss = 0.8056,G_loss = 0.0000,train acc = 0.8793, test acc = 0.8438,best acc = 0.9653,lr = 0.00002000 
